000016,120397.2704,0.5,2008,2009-07-09
000016,60198.6352,0.0,2007,2008-06-02
000016,60198.6352,1.0,2006,2007-07-31
000016,60198.6352,0.0,2005,2006-04-27
000016,60198.6352,0.0,2004,2005-07-01
000016,60198.6352,1.5,2000,2001-06-22
000016,54726.0322,4.0,1999,2000-07-25
000016,46726.032,3.0,1999,1999-10-20
000016,38938.3603,3.0,1998,1999-08-20
000016,36557.2641,5.6,1997,1998-06-19
000016,36557.2641,5.2,1996,1997-07-11
000016,28120.9724,5.15,1995,1996-07-04
000016,28120.9724,4.0,1994,1995-10-27
000016,18747.31,1.1,1993,1994-06-10
000016,13886.9,0.9,1992,1993-04-30
000017,55134.7947,0.0,2018,2019-04-20
000017,55134.7947,0.0,2017,2018-04-18
000017,55134.7947,0.0,2016,2017-04-27
000017,55134.7947,0.0,2015,2016-04-25
000017,55134.7947,0.0,2014,2015-04-03
000017,55134.7947,0.0,2013,2014-04-28
000017,55134.7947,0.0,2012,2013-04-27
000017,55134.7947,0.0,2011,2012-04-21
000017,55134.7947,0.0,2010,2011-04-27
000017,55134.7947,0.0,2010,2010-04-27
000017,47943.3003,0.0,2009,2010-03-17
000017,47943.3003,0.0,2008,2009-04-25
000017,47943.3003,0.0,2007,2008-04-30
000017,47943.3003,0.0,2006,2007-04-28
000017,47943.3003,0.0,2005,2006-04-29
000017,47943.3003,0.0,2004,2005-06-29
000017,39952.7503,0.6,1994,1995-11-28
000017,31962.2,0.625,1993,1994-09-19
000017,20488.59,0.81,1992,1993-09-03
000018,169824.5011,0.0,2018,2019-04-30
000018,169824.5011,0.4,2017,2018-07-11
000018,169824.5011,0.6,2016,2017-07-13
000018,44690.6582,0.0,2015,2016-06-06
000018,16914.2356,0.0,2014,2015-02-11
000018,16914.2356,0.0,2013,2014-02-28
000018,16914.2356,0.0,2012,2013-04-23
000018,16914.2356,0.0,2011,2012-04-24
000018,16914.2356,0.0,2010,2011-04-29
000018,16914.2356,0.0,2009,2010-04-09
000018,16914.2356,0.0,2008,2009-04-23
000018,16914.2356,0.0,2007,2008-04-30
000018,16914.2356,0.0,2006,2007-02-10
000018,16914.2356,0.0,2005,2006-01-24
000018,16914.2356,0.0,2004,2005-05-17
000018,16914.2356,0.45,1995,1996-08-05
000018,15376.5777,0.6,1994,1995-08-08
000018,13978.71,0.5,1993,1994-07-05
000018,12707.91,0.6,1992,1993-05-14
000019,115253.5254,1.0,2018,2019-06-19
000019,49678.2303,0.0,2017,2018-04-24
000019,45162.0276,0.5,2016,2017-06-27
000019,30108.0184,0.0,2015,2016-06-21
000019,30108.0184,0.0,2014,2015-04-21
000019,25090.0154,0.0,2013,2014-05-13
000019,25090.0154,2.0,2012,2013-07-08
000019,25090.0154,0.0,2011,2012-04-07
000019,18192.3088,0.0,2010,2011-04-29
000019,18192.3088,0.0,2009,2010-04-22
000019,18192.3088,0.0,2008,2009-03-21
000019,18192.3088,0.0,2007,2008-03-28
000019,18192.3088,0.0,2006,2007-04-14
000019,18192.3088,0.0,2005,2006-03-11
000019,18192.3088,0.0,2004,2005-05-27
000019,18192.3088,0.5,2001,2002-05-24
000019,18192.3088,0.916,2000,2001-07-03
000019,16670.77,1.0,1998,1999-07-08
000019,16670.77,1.0,1997,1998-07-24
000019,13892.31,0.0,1996,1997-07-14
000019,11804.42,0.25,1994,1995-01-03
000019,10731.0,0.1,1992,1993-06-25
000020,28316.1227,0.0,2018,2019-04-30
000020,28316.1227,0.0,2017,2018-04-24
000020,28316.1227,0.0,2016,2017-04-25
000020,28316.1227,0.0,2015,2016-04-30
000020,28316.1227,0.0,2014,2015-04-28
000020,28316.1227,0.0,2013,2014-04-22
000020,28316.1227,0.0,2012,2013-04-24
